i,# source_system,supplier_name,supplier_level1, spend ,count(*)
27793,PCARD,MEYERS ELGIN SMOKEHOUSE L,,$14.07 ,1
27797,PCARD,MEZZA MEDITERRANEAN GRIL,,$36.64 ,1
27799,PCARD,MGM GRAND - ADV DEP,,$591.85 ,4
27800,PCARD,MGM GRAND - FRONT DESK,MGM GRAND,"$1,821.12 ",7
27801,PCARD,MGM GRAND HOTEL LLC,,"$18,342.08 ",19
27802,PCARD,MGM GRAND-STARBUCKS II,STARBUCKS,$25.78 ,2
27803,PCARD,MGM GRD STARBUCKS CASINO,STARBUCKS,$35.59 ,2
27804,PCARD,MGM GRD STARBUCKS IN DIS,STARBUCKS,$52.13 ,1
27805,PCARD,MGM MARKET,,$47.77 ,4
27806,ARS_JDE,MGM PRINTING SERVICES INC,,"$5,219.80 ",15
27809,ARS_JDE,MGM RESTORATION,,"$1,240.00 ",1
27812,ARS_JDE,MH OUTDOOR MEDIA LLC,,"$42,677.00 ",40
27816,PCARD,MI DIA FROM SCRATCH -,,$41.18 ,1
27817,PCARD,MI PERMIT LIC PLAN REV,NON-SOURCEABLE,$100.00 ,1
27818,PCARD,MI RANCHERITO MEXICA RE,,$32.25 ,1
27819,PCARD,MI RANCHO ALEGRE,,$176.88 ,5
27820,PCARD,MI RANCHO AUTHENTIC ME,,$54.08 ,1
27821,PCARD,MI TRADICION 2,,$17.24 ,1
27822,PCARD,MIA NATHANS FAMOUS D38,,$19.24 ,1
27823,PCARD,MIAMI AIRP LA PAUSA,,$21.78 ,1
27824,PCARD,MIAMI AIRPORT MARRIOT,,$7.00 ,1
27825,PCARD,MIAMI AIRPORT SPRING CHIC,,$27.87 ,1
27828,ARS_JDE,MIAMI DADE COUNTY CREDIT AND COLLECTION,NON-SOURCEABLE,$60.00 ,1
27829,ARS_JDE,MIAMI DADE COUNTY DERM PERMIT RENEWAL,NON-SOURCEABLE,$107.50 ,1
27830,ARS_JDE,MIAMI ELECTRICAL SUPPLY ASSOCIATES,,$269.11 ,2
27831,PCARD,MIAMI S AUTO SPA,,$40.00 ,1
27832,PCARD,MIAMI SHORES VILLAGE PER,,"$1,718.47 ",10
27833,ARS_JDE,MIAMI SPACE DESIGN INC,,"$22,469.50 ",14
27834,PCARD,MIAMI* OH,,$500.00 ,1
27836,PCARD,MIAS TABLE-,,$269.10 ,1
27837,PCARD,MICCOSUKEE TRIBE OF INDI,,$18.57 ,2
27839,ARS_JDE,MICHAEL JORDAN COLLISION CENTER,,"$11,383.31 ",1
27842,ARS_JDE,MICHAEL V LANDRUM,,"$6,600.00 ",4
27844,PCARD,MICHAELS DELI,,$55.97 ,1
27845,PCARD,MICHAEL'S KEYS COLLEYV,,$155.52 ,3
27848,PCARD,MICHAELS STORES 2118,,$132.68 ,1
27857,ARS_JDE,MICHAEL'S TOWING,,$245.00 ,1
27861,ARS_JDE,MICHIGAN AIR PRODUCTS,,"$6,540.43 ",6
27865,ARS_JDE,MICHIGAN DEPT OF LABOR & ECONOMIC GROWTH,NON-SOURCEABLE,$705.00 ,2
27866,ARS_JDE,MICHIGAN ENERGY SERVICES INC,,$981.34 ,1
27867,ARS_JDE,MICHIGAN TEMPERATURE SUPPLY,,"$7,582.41 ",11
27868,PCARD,MICKEY SHANKS INC,,$546.52 ,2
27869,PCARD,MICRO CENTER #191 RETAIL,,$198.14 ,1
27870,PCARD,MICRO CENTER BETHEL RD,MICRO CENTER,$19.34 ,1
27871,PCARD,MICRO CENTER SHARONVILLE,,"$1,375.33 ",9
27873,PCARD,MICRO MATIC USA INC,,$94.73 ,1
27874,ARS_JDE,MICROF,,"$11,167.00 ",2
27877,ARS_JDE,MICRONICHE INC,,"$1,600.00 ",2
27878,ARS_JDE,MICROSAGE INC,,$460.07 ,2
27879,PCARD,Microsoft Corporation,,$223.06 ,14
27880,ARS_JDE,MICROSOFT LICENSING GROUP,,"$3,120,335.50 ",26
27881,ARS_JDE,MICROSOFT ONLINE INC,MICROSOFT,"$134,578.77 ",128
27882,PCARD,MICROSOFT*MICROSOFT 365 F,,$64.26 ,6
27884,PCARD,MICROSOFT*SUBSCRIPTION,,$32.13 ,3
27885,ARS_JDE,MID AMERICA WATER TREATMENT INC,,"$5,957.93 ",11
27886,PCARD,MID ATLANTIC 4X4,,$477.00 ,1
27887,PCARD,MID OHIO BUSINESS MACH,, $-   ,2
27888,ARS_JDE,MID OHIO STRATEGIC TECHNOLOGIES,,$140.96 ,1
27889,PCARD,MID SETUP,,$37.25 ,3
27891,PCARD,MIDAS 4976,,$245.66 ,1
27892,ARS_JDE,MID-ATLANTIC WASTE SYSTEMS,,"$5,763.42 ",4
27894,ARS_JDE,MIDDLE DEPARTMENT INSPECTION AGENCY,,$170.00 ,1
27895,PCARD,MIDDLE ROAD INN,,"$1,688.03 ",1
27898,PCARD,MIDDLEB*SERV*ICE FEE,,$5.00 ,2
27900,PCARD,MIDDLEBOROUG*HMISCGOVPYMT,,$80.00 ,2
27901,PCARD,MIDDLEBOROUGHMISCGOVPYMT,,$880.00 ,22
27902,ARS_JDE,MIDDLESEX BORO,,"$2,605.00 ",15
27903,ARS_JDE,MIDDLETON SALES CO INC,,"$18,908.36 ",6
27908,PCARD,MID-TENN FORD,,$218.45 ,1
27909,PCARD,MIDVALE CED,,$876.68 ,13
27910,PCARD,MIDWAY AIRPORT PARKING,,$391.00 ,6
27915,ARS_JDE,MIDWEST CRANE AND RIGGING LLC,,"$1,808.10 ",3
27916,ARS_JDE,MIDWEST ENGRAVERS,,$810.94 ,1
27919,ARS_JDE,MIDWEST LABORATORIES INC,,$77.00 ,1
27920,ARS_JDE,MIDWEST METAL WORKS,,$150.00 ,1
27921,PCARD,MIDWEST MOVIES 11 LLC,,$25.49 ,1
27922,ARS_JDE,MIDWEST PROTECH LLC,,"$7,381.32 ",15
27923,ARS_JDE,MIDWEST REMEDIATION,,"$9,449.00 ",3
27924,ARS_JDE,MIDWEST RENTALS INC,,$292.68 ,1
27925,PCARD,MIDWOOD SMOKEHOUSE CON,,$52.61 ,1
27928,ARS_JDE,MIGHTY SERVICES LLC,,$500.00 ,1
27929,PCARD,MightyText,,"$2,206.80 ",50
27932,PCARD,MIKE FITZPATRICK FORD LIN,,$220.75 ,2
27933,PCARD,MIKE HOLT ENT,,"$5,262.31 ",7
27934,ARS_JDE,MIKE HOLT ENTERPRISES,,$645.78 ,1
27935,PCARD,MIKE ZIMMERMAN WELL SER,,"$2,215.00 ",1
27941,PCARD,MIKES PIZZA DELI & STA,,$201.10 ,1
27942,PCARD,MIKEY & MEL S DELI LLC,,$292.42 ,4
27943,PCARD,MILANOS PIZZA OF BARTLETT,,$68.05 ,1
27944,ARS_JDE,MILBY COMPANY,,"$230,540.85 ",359
27945,PCARD,MILE HIGH PIZZA INC,,$15.34 ,1
27946,PCARD,MILE HIGH SUBS & GIOLITTI,,$24.63 ,1
27947,PCARD,MILES ABOVE LLC,,$14.57 ,1
27950,PCARD,MILESTONE VENTURES LLC,,$23.69 ,1
27951,PCARD,MILFORD MUNICIPAL COURT,,$345.00 ,1
27953,PCARD,MILFORD TWP GENERAL,,$376.00 ,5
27954,PCARD,MILFORDMA,,"$1,025.00 ",25
27955,ARS_JDE,MILL SUPPLIES INC,,"$5,276.46 ",7
27958,ARS_JDE,MILLARD METAL SERVICES INC,,$872.90 ,2
27959,PCARD,MILLBRAE GOV SRVC OTC,,"$3,605.53 ",2
27960,ARS_JDE,MILLBURN TOWNSHIP,NON-SOURCEABLE,"$4,429.00 ",23
27963,ARS_JDE,MILLENNIUM TECHNOLOGY OF IOWA CORP,,"$7,280.98 ",7
27964,ARS_JDE,MILLER & ISHAMS FIRE EXTINGUISHER CO,,$775.98 ,1
27965,ARS_JDE,MILLER BARONDESS LLP,,"$218,586.99 ",9
27966,ARS_JDE,MILLER BROTHERS PIPE SERVICE,,"$97,000.00 ",27
28002,ARS_JDE,MILLERS SUPPLIES AT WORK,,"$2,209.50 ",18
28003,PCARD,MILLERSALEHOUSE,,$85.74 ,1
28006,PCARD,MILLLERS ALE HOUSE 121,,$121.75 ,1
28007,ARS_JDE,MILLS FENCE COMPANY LLC,,"$9,735.50 ",1
28013,PCARD,MILLYS,,$70.92 ,1
28015,ARS_JDE,MILTON FIRE DEPARTMENT,,$25.00 ,1
28016,PCARD,MILTON*SERVI*CE FEE,,$10.00 ,4
28020,PCARD,MIMIS CAFE (CORONA CA #1,,$85.74 ,2
28023,ARS_JDE,MIND OVER DATA LLC,,"$853,460.00 ",126
28024,PCARD,MIND YOUR MANORS RESTAURA,,$642.66 ,4
28026,PCARD,MINERS LANDING SEATTLE,,$28.37 ,1
28027,ARS_JDE,MINGLEDORFFS INC,,"$133,148.56 ",604
28032,PCARD,MINUTEKEY,,$36.60 ,4
28037,PCARD,MIRA MESA -BITE-CAFISHGRI,,$31.60 ,1
28038,ARS_JDE,MIRAMAR BOBCAT LLC,BOBCAT,"$4,917.17 ",4
28039,PCARD,MIRO.COM,,$210.72 ,1
28040,ARS_JDE,MIRO-OPERATING,,$195.90 ,1
28041,ARS_JDE,MIROS TILE INC,,"$13,715.60 ",6
28043,PCARD,MIRYANDA YAHYA,,"$1,329.00 ",16
28044,PCARD,MISFITS MARKET,,$84.68 ,5
28046,PCARD,MISORA TERIYAKI SUSHI,,$27.31 ,1
28047,PCARD,MISS CORDELIA'S GROCER,,$28.47 ,1
28048,PCARD,MISS SHIRLEYS CAFE INNERH,,$52.92 ,1
28049,PCARD,Miss Shirleys Management,,$29.44 ,1
28050,PCARD,Mission 22,,"$1,000.00 ",1
28051,PCARD,MISSION BBQ - FREDERICKSB,,$464.07 ,6
28053,PCARD,MISSION BBQ BEL AIR-ECOMM,,$283.67 ,2
28054,PCARD,MISSION BBQ BRADENTON,,$204.56 ,3
28055,PCARD,MISSION BBQ CATERING OF N,,$887.86 ,1
28060,PCARD,MISSION BBQ MANAGEMENT LL,,"$1,246.63 ",3
28061,PCARD,MISSION BBQ PORT ST. LUCI,,$143.99 ,3
28063,PCARD,MISSION CLAY MCPU,,$276.92 ,2
28064,ARS_JDE,MISSION CLAY PRODUCTS LLC,,"$12,346.74 ",37
28066,PCARD,MISSION RESTAURANT SUPPLY,,$81.27 ,1
28068,PCARD,MISSION VALLEY PIPE,,$16.36 ,1
28069,PCARD,MISSION VALLEY WINGS LLC,,$71.61 ,2
28070,PCARD,MISSION YOGURT INC,,$125.59 ,7
28071,PCARD,MISSIONVIEJO*COMM DEV,,"$3,192.00 ",21
28073,PCARD,MISSISSIPPI VALLEY STATE,,$225.00 ,1
28074,PCARD,MISSISSIPPI WELDERS SUPP,,$154.00 ,1
28076,PCARD,MISTER CAR WASH #0225,,$50.15 ,1
28077,PCARD,MISTER SPARKY,,"$1,785.25 ",2
28078,PCARD,MISTER SUDZY CAR WASH,,$85.01 ,4
28079,PCARD,MITCHELL MANAGEMENT OF FL,,$164.63 ,1
28086,PCARD,MITCHELLS W NASH WRECK,,$899.80 ,2
28087,PCARD,MITCHELLS WEST NASHVILLE,,$141.63 ,1
28089,PCARD,MITEK INC,,"$1,033.78 ",4
28092,PCARD,MIYAKO SUSHI & GRILL,,$41.77 ,1
28094,PCARD,MJ HARBOR HOTEL LLC,,"$1,891.38 ",12
28095,ARS_JDE,MJ HARRISON LEASING INC,,"$14,963.50 ",24
28096,ARS_JDE,MJ MECHANICAL CONTRACTING,,"$77,147.20 ",10
28097,PCARD,MJM CAR WASH + WINDOW TIN,,$46.58 ,2
28098,PCARD,MJPT II & ASSOCIATES L,,$31.00 ,1
28099,PCARD,MJ'S RESTAURANT TINTON FA,,$211.05 ,2
28100,PCARD,MJS TINTON FALLS,,$65.58 ,1
28101,ARS_JDE,MKM GARAGE DOORS LLC,,$225.00 ,1
28102,PCARD,MKT LAS,,$18.40 ,1
28104,PCARD,MMD INC,,$53.27 ,1
28105,PCARD,MMM FORT CALHOUN QUARRY,,"$6,849.77 ",9
28106,PCARD,MMM FORT CALHOUN WEST,,"$9,198.78 ",15
28107,PCARD,MMM WEEPING WATER QUARRY,,"$2,144.55 ",3
28109,PCARD,MMRR INC,,$317.17 ,3
28110,PCARD,MMSC MCLEAREN LLC,,$9.42 ,1
28111,PCARD,MMW PIZZA INC,,$131.47 ,1
28113,PCARD,MO SEC OF STATE,,$14.78 ,2
28114,PCARD,MOBETTAHS LAYTON 16,,$218.25 ,3
28115,PCARD,MOBETTAHS LEHI 03,,$26.80 ,1
28116,PCARD,MOBETTAHS PLEASANT GROVE,,$47.78 ,1
28117,PCARD,MOBETTAHS SALT LAKE 02,,$96.17 ,1
28118,PCARD,MOBETTAHS WEST VALLEY 06,,$161.51 ,4
28119,PCARD,MOBETTAHSHAWAIIAN 335,,$57.33 ,1
28121,ARS_JDE,MOBILE HOSE & SPRAY SYSTEMS INC,,"$1,462.71 ",2
28125,PCARD,MOCHINUT,,$32.63 ,1
28127,PCARD,MOCKINGBIRD A N IAH,,$31.95 ,1
28128,PCARD,MOD PIZZA FIESTA TRAIL,,$38.28 ,1
28129,PCARD,MOD PIZZA SARATOGA SPR,,$29.93 ,1
28130,PCARD,MOD PIZZA THE FORUM,,$33.19 ,1
28132,PCARD,MODERN DISPLAY EXPO,,"$2,745.32 ",11
28133,ARS_JDE,MODERN METALS LLC,,"$31,529.00 ",165
28134,PCARD,MODERNAIRFLOW.COM,,"$1,856.00 ",1
28135,PCARD,Modernizing Medicine Reta,,$378.00 ,1
28137,PCARD,MODMARKET,,$66.19 ,4
28138,PCARD,MODWASH LLC,,$17.00 ,1
28140,PCARD,MOE'S # 4733,,$31.83 ,1
28141,PCARD,MOE'S # 74733 OLO,,$170.14 ,1
28142,PCARD,MOE'S # 8102040 MM,,$372.43 ,1
28143,PCARD,MOES #192 MM,,$317.37 ,1
28144,PCARD,MOE'S 215 ONLINE,,$653.63 ,1
28145,PCARD,MOE'S SOUTHWEST GRILL 19,SOUTHWEST AIRLINES,$330.64 ,5
28146,PCARD,MOE'S SW GRILL 435,,$20.85 ,1
28151,PCARD,MOHR HOTEL I LLC,,"$2,205.95 ",11
28153,PCARD,MOJO LLC,,$52.33 ,1
28155,ARS_JDE,MOLD REMEDIATION SPECIALIST,,"$1,120.00 ",3
28161,ARS_JDE,MOLUFS SUPPLY INC,,"$1,485.54 ",13
28162,PCARD,MON AMI GABI VEGAS,,$31.00 ,1
28166,PCARD,MONARCH ELEC - ASPA,,$471.56 ,3
28167,PCARD,MONARCH RESTAURANT GROUP,,$10.35 ,1
28172,PCARD,MONDAY.COM,,"$2,541.82 ",15
28173,ARS_JDE,M-ONE SPECIALITIES INC,,"$4,195.54 ",17
28174,ARS_JDE,MONEY PAGES OF FLORIDA INC,,"$98,432.90 ",22
28176,ARS_JDE,MONMOUTH BEACH BORO,,$467.00 ,4
28178,PCARD,MONMOUTH BWW LLC,,$109.47 ,2
28179,ARS_JDE,MONMOUTH TRUCK EQUIPMENT,,"$11,364.88 ",6
28181,PCARD,MONRO         00003632,,$569.65 ,1
28184,PCARD,MONROE A1 CASTERS LLC,,$797.35 ,1
28192,PCARD,MONSTER COLOR,,$738.82 ,1
28194,ARS_JDE,MONTAGUE TOWNSHIP,NON-SOURCEABLE,$564.00 ,2
28200,ARS_JDE,MONTCLAIR TOWNSHIP,NON-SOURCEABLE,"$3,152.00 ",21
28203,PCARD,MONTERREY GROUP LLC,,$296.77 ,5
28204,PCARD,MONTES CAFE,,$61.25 ,1
28205,PCARD,MONTGOMERY CNTY PHOTO,,$75.00 ,1
28207,PCARD,MONTGOMERY CO TX TAX ASSE,,"$5,097.60 ",2
28208,ARS_JDE,MONTGOMERY COUNTY CLERK,NON-SOURCEABLE,$55.00 ,1
28210,PCARD,Montgomery County School,NON-SOURCEABLE,$257.50 ,1
28211,ARS_JDE,MONTGOMERY COUNTY TRUSTEE,NON-SOURCEABLE,$55.00 ,1
28217,ARS_JDE,MONTVILLE TOWNSHIP,NON-SOURCEABLE,"$8,259.00 ",31
28218,ARS_JDE,MONUMENTAL SPORTS NETWORK,,"$5,610.00 ",1
28222,ARS_JDE,MOODYS INVESTORS SERVICE,,"$91,000.00 ",1
28223,PCARD,MOON DANCE,,$206.34 ,3
28226,PCARD,MOONDANCE GRILL,,$553.84 ,1
28229,PCARD,MOONEY RESTAURANT VENTUR,,$408.12 ,2
28232,PCARD,MOONSWINERS BARBQ LLC,,$66.14 ,2
28233,PCARD,MOONSWINERS BBQ,,"$1,188.82 ",27
28235,PCARD,MOORE PETROLEUM INC,,$21.27 ,4
28238,ARS_JDE,MOORE SUPPLY COMPANY,MOORE SUPPLY COMPANY,"$135,511.20 ",707
28262,ARS_JDE,MOORESTOWN TOWNSHIP,NON-SOURCEABLE,$179.00 ,1
28263,ARS_JDE,MOORMAN & SONS BACKFLOW SERVICES,,"$8,243.78 ",15
28267,PCARD,MOOYAH 285 PROVO UTAH OLO,,$69.78 ,1
28268,ARS_JDE,MORAGA HARDWARE & LUMBER,,$692.76 ,7
28269,PCARD,MORALES INC,,$199.91 ,3
28274,ARS_JDE,MORAN SUPPLY,,$406.99 ,3
28280,PCARD,MORE THAN PIZZA INC,,"$1,525.68 ",8
28287,PCARD,MORIMOTO ASIA,,$923.70 ,3
28290,PCARD,MORNING SQUEEZE SCOTTSDA,,$64.48 ,2
28294,ARS_JDE,MORRIS PEST CONTROL,,"$1,504.68 ",14
28295,ARS_JDE,MORRIS TOWNSHIP,NON-SOURCEABLE,"$4,839.00 ",20
28304,ARS_JDE,MORRISON SUPPLY COMPANY,,"$433,465.61 ",2531
28309,ARS_JDE,MORRISTOWN TOWN HALL,,"$1,152.00 ",9
28310,PCARD,MORRISVILLE-EGOV ONLINE,,"$5,085.30 ",43
28311,PCARD,MORSCO - 1149,,$229.43 ,1
28312,ARS_JDE,MORSCO SUPPLY INC,,"$5,255.30 ",55
28316,ARS_JDE,MORTON G THALHIMER INC,,"$91,664.97 ",42
28320,PCARD,MORTONS OF CHICAGO/ROSEM,,$122.90 ,1
28321,PCARD,MORTON'S ROSEMONT,,$594.92 ,1
28322,PCARD,MORTYS CAR WASH,,$53.00 ,4
28323,PCARD,MOSAIC RED HAT GROUP LLC,,$10.64 ,1
28336,ARS_JDE,MOTEC AUTO CARE,,"$170,469.57 ",417
28340,PCARD,MOTIONARRA* MOTION ARR,, $-   ,2
28341,PCARD,MOTIONARRAY.COM,,$249.99 ,1
28344,ARS_JDE,MOTO-MEDIC INC,,"$10,239.83 ",2
28345,PCARD,MOTOR CITY HOTEL LLC,,"$1,999.18 ",10
28346,ARS_JDE,MOTOR OIL SUPPLY INC,,"$5,204.29 ",9
28347,ARS_JDE,MOTORS AND CONTROLS INC,,$453.42 ,1
28351,ARS_JDE,MOUNT LAUREL TOWNSHIP,NON-SOURCEABLE,$845.00 ,5
28352,ARS_JDE,MOUNT OLIVE TOWNSHIP,NON-SOURCEABLE,"$1,563.00 ",9
28354,PCARD,MOUNTAIN AIRE HEATING,,$570.57 ,1
28355,PCARD,MOUNTAIN AMERICA EXPO,,$284.75 ,8
28358,ARS_JDE,MOUNTAIN LAKES BORO,,$340.00 ,3
28361,ARS_JDE,MOUNTAIN MIST WATER,,"$1,423.71 ",21
28362,ARS_JDE,MOUNTAIN POINT OFFICE PLAZA,,"$9,000.00 ",18
28363,PCARD,MOUNTAIN ROAD CARWASH LL,,$69.00 ,4
28364,PCARD,MOUNTAIN SUPPLY,,$258.00 ,2
28365,PCARD,MOUNTAIN VIEW 00017368,,$920.10 ,1
28367,ARS_JDE,MOUNTAINSIDE BORO,,"$1,529.00 ",6
28368,PCARD,MOUNTAINVIEW HOSPITALITY,,$731.33 ,4
28369,PCARD,MOVE OVER TOWING,,"$1,983.60 ",8
28370,PCARD,MOVING SERVICES,,"$4,322.00 ",3
28374,PCARD,MOXIES GRILL AND BAR,,$34.63 ,1
28379,PCARD,MP CATERING INC,,"$1,313.46 ",1
28380,PCARD,MP3 PIZZA COMPANY INC,,$31.13 ,1
28383,PCARD,MPMC1 LLC,,$104.81 ,1
28384,PCARD,MPOWER ESCAPE ROOMS,,$210.00 ,1
28386,PCARD,MR AS RESTAURANT HOLDING,,$46.86 ,1
28387,PCARD,MR DONUTS,,$225.98 ,9
28390,PCARD,MR ES LOCK & KEY INC,,$300.00 ,1
28391,PCARD,MR GALLERY SQUARE LLC,,$645.90 ,2
28392,ARS_JDE,MR HANDYMAN OF ARLINGTON & NW MANSFIELD,MR HANDYMAN,"$2,413.96 ",3
28393,ARS_JDE,MR HANDYMAN OF E & W CHARLOTTE TO GAST,MR HANDYMAN,"$2,769.56 ",3
28394,ARS_JDE,MR HANDYMAN OF MOORESVILLE,MR HANDYMAN,"$3,133.20 ",18
28395,ARS_JDE,MR HANDYMAN OF PAPILLION,MR HANDYMAN,"$12,544.56 ",13
28396,ARS_JDE,MR HANDYMAN OF RICHMOND,MR HANDYMAN,"$10,336.88 ",17
28397,ARS_JDE,MR HANDYMAN OF SOUTH CHARLOTTE,MR HANDYMAN,"$11,993.86 ",29
28398,PCARD,Mr Kabab - Lexington,,$24.18 ,1
28399,ARS_JDE,MR MEXIMUM FOODS LLC,,"$1,461.38 ",1
28400,PCARD,MR MULCH - ECOMM,,"$2,506.90 ",12
28401,PCARD,MR MULCH - MOTO,,"$1,793.79 ",6
28402,PCARD,MR MULCH INC,,"$2,511.21 ",7
28405,PCARD,MR. EXPRESS #3,,$54.94 ,1
28407,ARS_JDE,MRI SOFTWARE LLC,,"$51,691.49 ",5
28408,PCARD,MRS CAVANAUGHS FACTORY,,$66.68 ,1
28409,PCARD,MRS KELLYS INC,,$39.00 ,1
28410,PCARD,MRSFIELDSFAMOUSBRANDSLLC,,$116.85 ,1
28411,ARS_JDE,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,,$350.00 ,1
28413,PCARD,MS.GOV MSBOC,,$819.64 ,2
28414,PCARD,MS.GOV SOS,,$55.18 ,2
28415,PCARD,MSASAFETYSALESLLC,,"$1,531.70 ",2
28416,PCARD,MSB*CHESTERFIELDVA,,"$7,439.64 ",127
28417,PCARD,MSB*DOUGLASCOUNTYBUILDING,NON-SOURCEABLE,"$8,312.11 ",65
28418,PCARD,MSB*MOORECTYPLANANDTRAN,,$735.74 ,11
28419,PCARD,MSB*MOORECTYPLANNING,,$730.62 ,11
28420,PCARD,MSB*TOCRGOV,,$740.92 ,13
28421,PCARD,MSC 03 DALLAS,,$376.57 ,1
28422,PCARD,MSC 33 PLANO,,$40.15 ,1
28423,PCARD,MSC 64 ROCKWALL,,$77.50 ,1
28424,ARS_JDE,MSDS ONLINE INC,,"$62,232.14 ",2
28425,PCARD,MSE BRANDED FOODS OF SOU,,$177.51 ,5
28426,PCARD,MSE BRANDED SOUTH CAROLI,,$162.61 ,3
28427,PCARD,MSP AIRP WENDYS 124,,$16.15 ,1
28428,PCARD,MSP POD1 MIMOSA,,$98.76 ,4
28429,PCARD,MSP RETAIL PARTNERSHIP J,,$10.68 ,1
28433,PCARD,MTA METER MTA MCKAY,,$5.27 ,1
28434,PCARD,MTA*LIRR ONBOARDTICKET,,$14.00 ,1
28435,PCARD,MTA*NYCT PAYGO,,$19.65 ,3
28436,ARS_JDE,M-TECH,,"$1,682.71 ",4
28437,PCARD,MTJJ VENTURES LLC,,$342.17 ,1
28438,ARS_JDE,MTS FLINT,,$173.31 ,5
28440,ARS_JDE,MUEHLBACH CONSTRUCTION,,"$3,543.50 ",6
28442,ARS_JDE,MUFFLER MART,,$150.00 ,1
28448,PCARD,MULLIGANS ACQUISITION VER,,$20.72 ,1
28449,PCARD,MULLIGANS BEACH HOUSE,,$175.64 ,2
28452,ARS_JDE,MULLINS RENTAL SERVICE INC,,"$10,288.69 ",26
28453,ARS_JDE,MULTI W SYSTEMS INC,,"$1,650.00 ",2
28454,ARS_JDE,MULTISTATE TRANSMISSIONS,,"$11,974.82 ",3
28462,PCARD,MUNGKORN THONG INC,,$42.00 ,1
28464,PCARD,MUNICIPAL COURT WEB,,$80.00 ,2
28469,PCARD,MUNICIPALI* 2024-2025,,$601.75 ,1
28470,PCARD,MUNICIPAY LLC,,$106.27 ,38
28473,PCARD,MUNIFICENT GROUP LLC,,"$12,043.86 ",25
28474,ARS_JDE,MUNOZ EXCAVATION SERVICES,,"$57,610.00 ",25
28485,PCARD,MURPHY ROAD HOTEL PARTNER,,$652.59 ,5
28493,PCARD,MURPHY7584ATWALMART,,$476.57 ,7
28494,PCARD,MURPHYS CORNER,,$169.48 ,2
28496,PCARD,MURRAY CITY CORPORATION,,$101.00 ,2
28497,PCARD,MURRAY PUBLIC WORKS,,$250.00 ,1
28498,ARS_JDE,MURRAY SUPPLY COMPANY,,"$1,088.18 ",5
28502,ARS_JDE,MURRAY'S TOOL RENTAL,,"$2,003.11 ",4
28503,PCARD,MURRAYS TOOL RENTAL INC,,$101.83 ,1
28504,PCARD,MUSIC CITY BNA CONCESSION,,$431.93 ,9
28505,PCARD,MUSIC CITY RETAILERS JV,,$26.24 ,2
28506,ARS_JDE,MUSSUN SALES INC,,"$4,685.39 ",9
28507,ARS_JDE,MUSTANG BULLPEN CLUB,,"$1,000.00 ",1
28509,ARS_JDE,MUTARE INC,,"$115,200.00 ",1
28510,PCARD,MVA ESERVICES,,$230.75 ,4
28511,PCARD,MVG FOODS LLC,,$54.77 ,2
28512,ARS_JDE,MVH MCGAW LP,,"$364,404.70 ",74
28513,ARS_JDE,MW BUTLER ELECTRICAL LLC,,"$24,431.40 ",23
28514,PCARD,MW ELECTRICAL SYSTEMS INC,,$695.47 ,4
28515,ARS_JDE,MWW GROUP LLC,,"$135,000.00 ",9
28520,ARS_JDE,MY LIVING MAGAZINES,,"$33,966.00 ",38
28522,PCARD,MY PLACE HOTEL - PLAIN,,$351.33 ,2
28523,PCARD,MY SUGARS DONUT SHOPPE,,$479.54 ,8
28526,PCARD,MYCITYOFSANTACRUZ CARD R,,$77.72 ,1
28527,PCARD,MYCOI,,$71.95 ,1
28530,PCARD,MYFLORIDACOUNTY.COM,NON-SOURCEABLE,"$4,501.62 ",33
28532,PCARD,MYRA HOTEL LLC,,$533.12 ,2
28534,ARS_JDE,MYRTLE BEACH HIGH SCHOOL,NON-SOURCEABLE,"$2,500.00 ",1
28536,PCARD,MYSTIC LOBSTER BRICK M,,$35.33 ,1
28539,ARS_JDE,N B HANDY COMPANY INC,,"$23,872.26 ",63
28540,ARS_JDE,N LINE ALIGNMENT SPECIALIST INC,,$470.45 ,1
28541,ARS_JDE,NAACC - HOUSTON,,$100.00 ,1
28542,PCARD,NABUL INC,,$117.55 ,1
28543,PCARD,NAFA FLEET MANAGEMENT ASS,,"$1,098.00 ",2
28544,PCARD,NAF-NAF HOLDINGS LLC,,$37.31 ,2
28546,ARS_JDE,NAI MIAMI,,"$5,000.00 ",1
28547,PCARD,NAICS ASSOCIATION LLC,,"$1,470.00 ",1
28548,PCARD,NAIFEH'S FOOD MARKET,,$37.29 ,1
28555,PCARD,NAMAN WEST COLUMBIA LLC,,$173.46 ,1
28556,PCARD,NAMES & NUMBERS,,"$2,490.90 ",3
28557,PCARD,NAMIFY LLC,,$494.81 ,9
28559,PCARD,NANCYS PIZZERIA - TINLEY,,$21.94 ,1
28560,ARS_JDE,NANDEZ PLUMBING,,"$864,748.20 ",413
28561,PCARD,NAN'S DONUTS,,$118.34 ,4
28562,ARS_JDE,NANTUCKET ISLAND APARTMENT,,$543.42 ,1
28571,PCARD,NAPA ONLINE,,"$1,104.82 ",7
28572,PCARD,NAPA PAYSON 0023661,,$2.89 ,1
28590,PCARD,NARSI RTP,,"$1,283.67 ",6
28599,PCARD,NASHLY HVAC LLC,,$350.00 ,1
28604,PCARD,NASHVILLE REFRIGERATION,,$671.89 ,2
